protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
P80723,BASP1,-3.88457622261706,25.46741511794511,-1.51854065863682,0.1900754185293336,0.3910653396548529,-5.4905711677435916,0.40775067411099264,Not Significant
P42765,ACAA2,-0.8818088900194212,26.54223309429982,-1.51819247816137,0.19016011639050567,0.3910653396548529,-5.490993181424052,0.40775067411099264,Not Significant
Q9NZJ0,DTL,2.7565779734575706,19.838411738169615,1.5178869338519478,0.1902344728852282,0.3910653396548529,-5.491363490106786,0.40775067411099264,Not Significant
P12956,XRCC6,-0.47968265304029245,29.267215099637976,-1.5173524551599793,0.19036461028304383,0.39116130135757404,-5.49201119681229,0.4076441176835077,Not Significant
P53779,MAPK10,2.650224007455357,19.785234755168506,1.5158366728278971,0.19073415124040025,0.39174888994906043,-5.4938476627440505,0.4069922254648112,Not Significant
P18621,RPL17,0.6256158019064806,28.808474083229708,1.5146225767499004,0.19103064541505643,0.3920835362446809,-5.495318155801481,0.4066213935279051,Not Significant
P51956,NEK3,2.675284535142808,19.79776501901223,1.5144845134644074,0.191064390181961,0.3920835362446809,-5.495485349749623,0.4066213935279051,Not Significant
P46734,MAP2K3,2.654823387892833,19.78753444538724,1.5138241513553028,0.19122587287060638,0.3922352948283272,-5.496284971378141,0.40645332943542023,Not Significant
Q8WUM0,NUP133,2.245106943649425,25.070611880842932,1.5134978496667937,0.19130571452476125,0.3922352948283272,-5.496680039764845,0.40645332943542023,Not Significant
P28838,LAP3,-0.37680873467835596,27.496336878314366,-1.5125581913438824,0.19153581734081412,0.39247421914193253,-5.49781756072243,0.4061888659305169,Not Significant
O75822,EIF3J,2.9289796009110063,26.379933032733557,1.5121002453259829,0.1916480562568375,0.39247421914193253,-5.498371846214745,0.4061888659305169,Not Significant
Q16352,INA,-0.5716385681283214,27.7034352738047,-1.511996648556448,0.19167345586001358,0.39247421914193253,-5.498497228791814,0.4061888659305169,Not Significant
P08574,CYC1,0.4401863177973375,29.17750501400138,1.5115784384853599,0.19177602483669245,0.3925127634976321,-5.499003355434173,0.40614621655830435,Not Significant
O95478,NSA2,2.6117303219794934,25.777125804912483,1.5104380532170463,0.1920559833665183,0.3929141833430254,-5.500383224095451,0.4057022938238955,Not Significant
P32119,PRDX2,-1.0616300712528322,29.158918327608465,-1.5097792180510432,0.1922179047591386,0.39307387417368356,-5.5011802493403765,0.40552582079264166,Not Significant
Q9NT62,ATG3,-0.48343694289532024,25.70096244041028,-1.50891678587034,0.19243006437715296,0.3930881911082174,-5.502223390991182,0.4055100027674759,Not Significant
O14776,TCERG1,-3.780166898802811,25.403341266414984,-1.508838883073254,0.192449239775246,0.3930881911082174,-5.502317606792238,0.4055100027674759,Not Significant
P23368,ME2,-0.41702242703212633,26.203008404591614,-1.5087281101364924,0.19247650919423062,0.3930881911082174,-5.502451572856027,0.4055100027674759,Not Significant
O94992,HEXIM1,-3.2059362888394567,24.31647481389359,-1.507939288723553,0.19267080502578207,0.39324757386877396,-5.503405453798672,0.4053339480655251,Not Significant
P42704,LRPPRC,0.378127425198997,28.591798297798224,1.5077301312728613,0.19272235484885294,0.39324757386877396,-5.503658347572371,0.4053339480655251,Not Significant
Q9NPA0,EMC7,0.5017004500319509,26.550083978967027,1.5064568521869819,0.19303646147051948,0.39371709961371837,-5.505197611116993,0.4048157228612505,Not Significant
Q8TB36,GDAP1,2.0208486449108456,24.636397261408078,1.5054959073454708,0.19327384690037339,0.39402980444630276,-5.506358990069515,0.4044709268622075,Not Significant
Q96DH6,MSI2,2.945677253354262,26.27234970402157,1.5045750903916424,0.19350158511740648,0.3943225780196888,-5.5074716248751745,0.4041483554942708,Not Significant
Q8TD30,GPT2,-2.7928964027478216,23.507139942149106,-1.5037267779949413,0.1937116217163262,0.39457903997584565,-5.508496437705825,0.4038659881780935,Not Significant
Q13084,MRPL28,-3.119258405301025,24.16026241054482,-1.502206039905163,0.1940887000854404,0.3950825931977473,-5.510333067137254,0.40331210432183917,Not Significant
Q8N4V1,MMGT1,0.46620023281615985,27.163787338946282,1.5020500513012964,0.19412741884668488,0.3950825931977473,-5.510521420653475,0.40331210432183917,Not Significant
Q05D32,CTDSPL2,1.8416765033225921,24.294796959087574,1.5006060073389191,0.19448620836358702,0.39551237398790273,-5.5122647473105015,0.40283992463002216,Not Significant
Q8IU60,DCP2,2.5923838854219987,19.756314694151826,1.5005209354994586,0.19450736548797007,0.39551237398790273,-5.512367431888677,0.40283992463002216,Not Significant
Q99653,CHP1,1.7064517689946115,24.01130111512002,1.498612619737951,0.19498254477076776,0.3963066727409317,-5.514670286074574,0.40196861525054683,Not Significant
Q9UKY7,CDV3,0.6503989392007661,26.635041674674543,1.4957245617461539,0.19570382378170736,0.3976002696423331,-5.51815344152462,0.40055332974721514,Not Significant
P35244,RPA3,-3.231598493425299,24.407197870307616,-1.4941403940517177,0.19610055881162022,0.3982336738085199,-5.5200630068828795,0.3998620197207007,Not Significant
O15258,RER1,1.8705391505541051,24.344562947985093,1.4904764733876024,0.19702112607357136,0.3998535035318103,-5.524476715216656,0.39809909432505675,Not Significant
P56545,CTBP2,-0.39444206260282755,26.553324513733568,-1.4902870711710676,0.19706882721537908,0.3998535035318103,-5.524704770032047,0.39809909432505675,Not Significant
P84098,RPL19,0.4091596067710839,28.65896314282057,1.4896064884205311,0.19724032486392276,0.39988599550884313,-5.525524156999642,0.39806380511811834,Not Significant
P46379,BAG6,2.093798718567456,24.808598659284314,1.4895463844075638,0.19725547719574255,0.39988599550884313,-5.525596512629377,0.39806380511811834,Not Significant
Q8NCE0,TSEN2,-3.224652072430974,21.535975670043303,-1.4891108104321775,0.19736531983187475,0.3999356913324673,-5.526120842364618,0.398009836533979,Not Significant
P49257,LMAN1,0.4306393188440474,27.34974934306341,1.4877682447680483,0.1977042589489714,0.4004493784329425,-5.527736627627108,0.3974523761009461,Not Significant
Q9NUL7,DDX28,1.7677765144517856,24.168329831205057,1.4870810757854855,0.1978779566817425,0.40062807039625353,-5.528563433635994,0.3972586247101735,Not Significant
O15228,GNPAT,1.5694604704297888,23.761926597197146,1.4863408147549402,0.1980652396620391,0.40083410116406615,-5.529453964199771,0.3970353377461484,Not Significant
Q6UW78,UQCC3,-2.7398812709906863,23.437663511986973,-1.4849189012103157,0.1984254584706758,0.40121738066739054,-5.531164064404616,0.39662026168242454,Not Significant
Q9UDR5,AASS,-1.1304050523085287,26.228970278971158,-1.4841836305327183,0.1986119755679397,0.40121738066739054,-5.532048120957116,0.39662026168242454,Not Significant
Q14061,COX17,-3.459836224208871,24.896809686598647,-1.4837137503893758,0.19873125936655134,0.40121738066739054,-5.532612999658277,0.39662026168242454,Not Significant
Q06203,PPAT,-0.48968072528546003,26.163075066151155,-1.4837115479748442,0.198731818634498,0.40121738066739054,-5.532615647193861,0.39662026168242454,Not Significant
P35610,SOAT1,2.2596486942573506,25.169067916433473,1.4836963273339192,0.19873568371438322,0.40121738066739054,-5.532633943977228,0.39662026168242454,Not Significant
O00273,DFFA,-3.0684519594397486,24.100654643903074,-1.4833157192863604,0.19883235768719604,0.40121738066739054,-5.533091451764011,0.39662026168242454,Not Significant
O75396,SEC22B,0.48962298450204855,27.995755179690732,1.4832311442582526,0.19885384580549356,0.40121738066739054,-5.533193108849328,0.39662026168242454,Not Significant
Q9Y679,AUP1,1.9546108254251493,24.55511739805586,1.4819066754298158,0.19919064845688444,0.4017239971245341,-5.534784809358253,0.39607222475952847,Not Significant
P20020,ATP2B1,0.36949089966599047,26.39815130324325,1.4795705113618032,0.19978606041387606,0.4023443926692505,-5.537591052067214,0.3954020469026338,Not Significant
